2020-05-10 17:40:54,4739.1855N,12218.3252W
2020-05-10 17:40:57,4739.1849N,12218.3251W
2020-05-10 17:41:01,4739.1842N,12218.3230W
2020-05-10 17:41:03,4739.1835N,12218.3211W
2020-05-10 17:41:06,4739.1835N,12218.3202W
2020-05-10 17:41:09,4739.1828N,12218.3186W
2020-05-10 17:41:12,4739.1810N,12218.3155W
2020-05-10 17:41:16,4739.1801N,12218.3153W
2020-05-10 17:41:18,4739.1781N,12218.3129W
2020-05-10 17:41:21,4739.1775N,12218.3128W
2020-05-10 17:41:24,4739.1800N,12218.3190W
2020-05-10 17:41:27,4739.1833N,12218.3230W
2020-05-10 17:41:31,4739.1857N,12218.3251W
2020-05-10 17:41:33,4739.1869N,12218.3266W
2020-05-10 17:41:36,4739.1869N,12218.3254W
2020-05-10 17:41:39,4739.1878N,12218.3253W
2020-05-10 17:41:42,4739.1888N,12218.3257W
2020-05-10 17:41:46,4739.1892N,12218.3271W
2020-05-10 17:41:48,4739.1887N,12218.3256W
2020-05-10 17:41:51,4739.1880N,12218.3237W
2020-05-10 17:41:54,4739.1875N,12218.3227W
2020-05-10 17:41:57,4739.1857N,12218.3208W
2020-05-10 17:42:01,4739.1848N,12218.3192W
2020-05-10 17:42:03,4739.1841N,12218.3180W
2020-05-10 17:42:06,4739.1838N,12218.3174W
2020-05-10 17:42:09,4739.1823N,12218.3142W
2020-05-10 17:42:12,4739.1819N,12218.3137W
2020-05-10 17:42:16,4739.1818N,12218.3145W
2020-05-10 17:42:18,4739.1805N,12218.3140W
2020-05-10 17:42:21,4739.1798N,12218.3134W
2020-05-10 17:42:24,4739.1810N,12218.3160W
2020-05-10 17:42:27,4739.1832N,12218.3186W
2020-05-10 17:42:31,4739.1837N,12218.3212W
2020-05-10 17:42:33,4739.1855N,12218.3228W
2020-05-10 17:42:36,4739.1867N,12218.3251W
2020-05-10 17:42:39,4739.1881N,12218.3272W
2020-05-10 17:42:42,4739.1894N,12218.3284W
2020-05-10 17:42:46,4739.1897N,12218.3309W
2020-05-10 17:42:48,4739.1897N,12218.3309W
2020-05-10 17:42:51,4739.1903N,12218.3314W
2020-05-10 17:42:54,4739.1904N,12218.3327W
2020-05-10 17:42:57,4739.1905N,12218.3310W
2020-05-10 17:43:01,4739.1895N,12218.3299W
2020-05-10 17:43:03,4739.1870N,12218.3260W
2020-05-10 17:43:06,4739.1863N,12218.3247W
2020-05-10 17:43:09,4739.1863N,12218.3228W
2020-05-10 17:43:12,4739.1863N,12218.3201W
2020-05-10 17:43:16,4739.1862N,12218.3196W
2020-05-10 17:43:18,4739.1851N,12218.3187W
2020-05-10 17:43:21,4739.1838N,12218.3197W
2020-05-10 17:43:24,4739.1832N,12218.3196W
2020-05-10 17:43:27,4739.1833N,12218.3186W
2020-05-10 17:43:31,4739.1827N,12218.3182W
2020-05-10 17:43:33,4739.1820N,12218.3179W
2020-05-10 17:43:36,4739.1825N,12218.3200W
2020-05-10 17:43:39,4739.1842N,12218.3227W
2020-05-10 17:43:42,4739.1852N,12218.3252W
2020-05-10 17:43:46,4739.1853N,12218.3255W
2020-05-10 17:43:48,4739.1871N,12218.3290W
2020-05-10 17:43:51,4739.1877N,12218.3302W
2020-05-10 17:43:54,4739.1886N,12218.3326W
2020-05-10 17:43:57,4739.1892N,12218.3345W
2020-05-10 17:44:01,4739.1907N,12218.3390W
2020-05-10 17:44:03,4739.1911N,12218.3405W
2020-05-10 17:44:06,4739.1907N,12218.3419W
2020-05-10 17:44:09,4739.1898N,12218.3448W
2020-05-10 17:44:12,4739.1891N,12218.3470W
2020-05-10 17:44:16,4739.1884N,12218.3492W
2020-05-10 17:44:18,,
2020-05-10 17:44:21,,
2020-05-10 17:44:24,,
2020-05-10 17:44:27,,
2020-05-10 17:44:31,,
2020-05-10 17:44:33,,
2020-05-10 17:44:36,,
2020-05-10 17:44:39,,
2020-05-10 17:44:42,,
2020-05-10 17:44:46,,
2020-05-10 17:44:48,,
2020-05-10 17:44:51,,
2020-05-10 17:44:54,,
2020-05-10 17:44:57,,
2020-05-10 17:45:01,,
2020-05-10 17:45:03,,
2020-05-10 17:45:06,,
2020-05-10 17:45:09,,
2020-05-10 17:45:12,,
2020-05-10 17:45:16,,
2020-05-10 17:45:18,,
2020-05-10 17:45:21,,
2020-05-10 17:45:24,,
2020-05-10 17:45:27,,
2020-05-10 17:45:31,,
2020-05-10 17:45:33,,
2020-05-10 17:45:36,,
2020-05-10 17:45:39,,
2020-05-10 17:45:42,,
2020-05-10 17:45:46,,
2020-05-10 17:45:48,,
2020-05-10 17:45:51,,
2020-05-10 17:45:54,,
2020-05-10 17:45:57,,
2020-05-10 17:46:01,,
2020-05-10 17:46:03,,
2020-05-10 17:46:06,,
2020-05-10 17:46:09,,
2020-05-10 17:46:12,,
2020-05-10 17:46:16,,
2020-05-10 17:46:18,,
2020-05-10 17:46:21,,
2020-05-10 17:46:24,,
2020-05-10 17:46:27,,
2020-05-10 17:46:31,,
2020-05-10 17:46:33,,
2020-05-10 17:46:36,,
2020-05-10 17:46:39,,
2020-05-10 17:46:42,,
2020-05-10 17:46:46,,
2020-05-10 17:46:48,,
2020-05-10 17:46:51,,
2020-05-10 17:46:54,,
2020-05-10 17:46:57,,
2020-05-10 17:47:01,,
2020-05-10 17:47:03,,
2020-05-10 17:47:06,,
2020-05-10 17:47:09,,
2020-05-10 17:47:12,,
2020-05-10 17:47:16,,
2020-05-10 17:47:18,,
2020-05-10 17:47:21,,
2020-05-10 17:47:24,,
2020-05-10 17:47:27,,
2020-05-10 17:47:31,,
2020-05-10 17:47:33,,
2020-05-10 17:47:36,,
2020-05-10 17:47:39,,
2020-05-10 17:47:42,,
2020-05-10 17:47:46,,
2020-05-10 17:47:48,,
2020-05-10 17:47:51,,
2020-05-10 17:47:54,,
2020-05-10 17:47:57,,
2020-05-10 17:48:01,,
2020-05-10 17:48:03,,
2020-05-10 17:48:06,,
2020-05-10 17:48:09,,
2020-05-10 17:48:12,,
2020-05-10 17:48:16,,
2020-05-10 17:48:18,,
2020-05-10 17:48:21,,
2020-05-10 17:48:24,,
2020-05-10 17:48:27,,
2020-05-10 17:48:31,,
2020-05-10 17:48:33,,
2020-05-10 17:48:36,,
2020-05-10 17:48:39,,
2020-05-10 17:48:42,,
2020-05-10 17:48:46,,
2020-05-10 17:48:48,,
2020-05-10 17:48:51,,
2020-05-10 17:48:54,,
2020-05-10 17:48:57,,
2020-05-10 17:49:01,,
2020-05-10 17:49:03,,
2020-05-10 17:49:06,,
2020-05-10 17:49:09,,
2020-05-10 17:49:12,,
2020-05-10 17:49:16,,
2020-05-10 17:49:18,,
2020-05-10 17:49:21,,
2020-05-10 17:49:24,,
2020-05-10 17:49:27,,
2020-05-10 17:49:31,,
2020-05-10 17:49:33,,
2020-05-10 17:49:36,,
2020-05-10 17:49:39,,
2020-05-10 17:49:42,,
2020-05-10 17:49:46,,
2020-05-10 17:49:48,,
2020-05-10 17:49:51,,
2020-05-10 17:49:54,,
2020-05-10 17:49:57,,
2020-05-10 17:50:01,,
2020-05-10 17:50:03,,
2020-05-10 17:50:06,4739.2056N,12218.3522W
2020-05-10 17:50:09,4739.2043N,12218.3524W
2020-05-10 17:50:12,4739.2039N,12218.3522W
2020-05-10 17:50:16,4739.2062N,12218.3596W
2020-05-10 17:50:18,4739.2085N,12218.3646W
2020-05-10 17:50:21,4739.2086N,12218.3660W
2020-05-10 17:50:24,4739.2102N,12218.3705W
2020-05-10 17:50:27,,
2020-05-10 17:50:31,4739.2112N,12218.3753W
2020-05-10 17:50:33,4739.2094N,12218.3709W
2020-05-10 17:50:36,4739.2090N,12218.3699W
2020-05-10 17:50:39,4739.2086N,12218.3694W
2020-05-10 17:50:42,4739.2072N,12218.3629W
2020-05-10 17:50:46,4739.2056N,12218.3569W
2020-05-10 17:50:48,4739.2041N,12218.3515W
2020-05-10 17:50:51,4739.2040N,12218.3496W
2020-05-10 17:50:54,,
2020-05-10 17:50:57,4739.2058N,12218.3499W
2020-05-10 17:51:01,4739.2066N,12218.3508W
2020-05-10 17:51:03,4739.2075N,12218.3516W
2020-05-10 17:51:06,,
2020-05-10 17:51:09,,
2020-05-10 17:51:12,,
2020-05-10 17:51:16,4739.1998N,12218.3399W
2020-05-10 17:51:19,4739.1909N,12218.3222W
2020-05-10 17:51:21,4739.1883N,12218.3178W
2020-05-10 17:51:25,4739.1881N,12218.3166W
2020-05-10 17:51:28,4739.1891N,12218.3185W
2020-05-10 17:51:31,4739.1877N,12218.3169W
2020-05-10 17:51:34,4739.1867N,12218.3142W
2020-05-10 17:51:36,4739.1881N,12218.3146W
2020-05-10 17:51:40,4739.1904N,12218.3176W
2020-05-10 17:51:43,4739.1921N,12218.3201W
2020-05-10 17:51:46,4739.1918N,12218.3189W
2020-05-10 17:51:49,4739.1921N,12218.3189W
2020-05-10 17:51:51,4739.1921N,12218.3189W
2020-05-10 17:51:55,4739.1921N,12218.3190W
